danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,song_title,popularity_scores,genre
0.559,0.821,5,-4.419,0,0.037,0.238,0.0,0.184,0.481,119.972,28Szb6CPeFS7LFlwbSOG1v,217040,4,Kiss You Inside Out,45,canadian pop
0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,455AfCsOhhLPRc68sE01D8,230747,4,Last Friday Night (T.G.I.F.),75,dance pop
0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,4kte3OcW800TPvOVgrLLj8,251627,4,Let Me Love You (Until You Learn To Love Yourself),68,dance pop
0.621,0.89,5,-1.985,0,0.0329,0.0507,0.0,0.279,0.581,94.011,3OqH2KPAGYe0CxUUkTB27G,173587,4,Let's Play,41,canadian pop
0.577,0.89,1,-5.96,0,0.0335,0.0477,0.831,0.294,0.468,126.047,6f54knyJHYJ1v6P591HPWU,201933,4,Levels - Radio Edit,0,dance pop
0.332,0.418,0,-14.26,1,0.0439,0.255,0.883,0.0976,0.0369,99.948,4xbrgqQF8bzy22K8JhtFM9,262160,3,Halo,56,scorecore
0.234,0.346,8,-10.975,1,0.0309,0.555,0.744,0.11,0.0994,76.387,4mowfIHVIYRoepbExd1cwu,274667,4,God of War Ragnarök (feat. Eivør),63,orchestral soundtrack
0.642,0.01,2,-25.164,1,0.0446,0.992,0.945,0.103,0.197,87.971,4NsPgRYUdHu2Q5JRNgXYU5,215500,4,Sweden,67,dream smp
0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,59,argentine ambient
0.413,0.482,11,-13.311,0,0.0539,0.895,0.685,0.111,0.13,66.766,2gaZJDgE71VL9PzzUUlpMg,235636,4,Dragonborn,60,orchestral soundtrack
0.375,0.344,2,-12.561,0,0.0335,0.81,0.776,0.0682,0.106,126.06,05UMQXFCsa9oPnLgfJHVyF,237900,4,Ezio's Family,60,epicore
0.251,0.541,0,-14.774,1,0.0472,0.00825,0.682,0.104,0.078,76.519,2iiJOgkKOCyb7ZPeqUNpud,98383,4,Elden Ring,48,
0.413,0.571,9,-7.329,1,0.0485,0.00236,0.126,0.0885,0.338,89.982,3m8UfZwPMMbiWfGR8Lg2cR,250960,4,The Rebel Path,60,video game music
0.258,0.569,4,-12.678,0,0.051,0.451,0.956,0.11,0.0651,85.015,5tmhUzJuP7XwqCHglyqnt8,141994,4,Geralt Of Rivia,54,orchestral soundtrack
0.32,0.621,7,-12.207,1,0.0563,0.0429,0.896,0.0802,0.319,128.025,6enLk2V2s0M6D6PGLjHxYv,133378,3,Assassin's Creed IV Black Flag Main Theme,54,orchestral soundtrack
0.463,0.608,8,-11.931,1,0.0435,0.243,0.951,0.12,0.284,158.641,3sPz0HlbbJsiTL1jrrrxGT,173227,4,New York's Only Spider-Man,46,soundtrack
0.451,0.0457,2,-18.026,0,0.0423,0.904,0.783,0.102,0.128,128.598,0NsG1b9koK74vTJ2VJUJQU,172560,3,The Last of Us Part II,52,argentine ambient
0.471,0.854,10,-6.299,0,0.0502,5.57e-05,0.8,0.234,0.749,185.027,7LfyyDvMQCizrEtKZAdzBL,193187,4,Fall 'N' Roll,54,indie game soundtrack
0.199,0.575,7,-9.112,0,0.0435,0.64,0.934,0.194,0.0432,117.645,0VNqKLUyplTxCPZbIaVKls,309290,3,Star Guardian 2022 - Official Orchestral Theme,49,speedrun
0.426,0.502,9,-11.824,0,0.0327,0.687,0.952,0.099,0.28,129.97,2cnhi0n4UMWCXQIEaVjnm5,338240,4,(Theme From) Red Dead Redemption,45,old west
0.1,0.353,2,-11.679,0,0.0347,0.2,0.776,0.104,0.0399,79.416,33eoaqosKfgXYHd6HyYmPh,311747,3,The First Hunter,50,japanese vgm
0.219,0.535,1,-13.862,1,0.0516,0.449,0.667,0.0863,0.0788,94.965,1m73S45l5u5Al1jQCNBVsf,167560,4,Arkham City Main Theme,48,scorecore
0.0686,0.186,1,-17.679,0,0.0346,0.943,0.889,0.108,0.0363,75.481,18CctEeOpjEDIAvWM5S7RE,244842,3,The Streets of Whiterun,58,orchestral soundtrack
0.307,0.635,10,-8.468,1,0.0446,0.243,0.922,0.155,0.255,106.927,74RXECEEdc945gowRY4ebj,254747,4,Pokémon®,44,scorecore
0.18,0.38,7,-14.08,1,0.0362,0.279,0.945,0.112,0.0966,63.397,2hQIeYuMXRrvCASE6kB37E,195440,5,Assassin's Creed Valhalla Main Theme (feat. Einar Selvik),42,scorecore
0.146,0.475,7,-16.656,0,0.0448,0.12,0.652,0.242,0.0824,96.003,6qV7yy8DwETobwsJgTLSCe,189137,4,Whatever Comes (feat. Julie Elven & Melissa R. Kaplan),42,video game music
0.171,0.162,7,-15.387,0,0.0432,0.709,0.921,0.149,0.0368,114.473,0AnsIh2o4sa9p8pHJOi9oI,254880,4,The Way of the Ghost,46,british soundtrack
0.221,0.368,7,-11.84,0,0.0381,0.837,0.812,0.0884,0.0586,107.637,5VuHhNAOSsCxF6ltddkEUm,261169,4,Legend of Zelda: Suite,43,japanese vgm
0.452,0.666,10,-14.917,0,0.058,0.877,0.906,0.188,0.409,99.203,1uGs0Zq5f4L1fuKBbFxvEt,172000,4,Hostage - Connor,38,video game music
0.633,0.378,7,-20.532,0,0.0618,0.767,0.898,0.0925,0.032,123.994,2U832A0zdb8OABhBmFjlWS,181382,4,Colored Engine,43,video game music
0.147,0.37,5,-12.778,1,0.0416,0.195,0.894,0.273,0.0558,100.581,6mIuQuKlOK7l6HkQnHfvpQ,298445,3,The Final Battle,46,
0.277,0.281,0,-14.339,1,0.0433,0.908,0.703,0.0948,0.297,167.51,5sDx7tlKik6y6k2wfCnrxL,252095,4,Super Mario Bros: Theme,40,japanese vgm
0.799,0.445,6,-8.936,0,0.0603,0.771,0.92,0.113,0.789,129.994,1ISexq6FLytZxcEqvn7LOk,299077,4,Start a Cult,46,
0.205,0.201,9,-17.337,0,0.0376,0.953,0.869,0.159,0.0346,110.605,7gsabNOGAMEaJyusi5pUt3,240175,4,A Plague Tale Requiem,43,video game music
0.689,0.282,2,-12.933,1,0.0336,0.857,0.914,0.144,0.337,76.039,6ebNn9bRWksrrrWotc6xcV,131200,4,Have a Short Rest,50,japanese vgm
0.187,0.484,9,-16.128,0,0.0393,0.374,0.883,0.0551,0.0936,84.224,4AXy57QDFmqdKAhvbM3yAP,175455,3,Promise of the West (feat. Julie Elven),37,scorecore
0.499,0.895,4,-7.835,0,0.0527,0.0255,0.748,0.35,0.602,97.978,2LRj7dos9qXcoMSJZ7E9xy,231360,4,Flame of Hope,31,
0.249,0.316,1,-14.587,1,0.0368,0.792,0.963,0.294,0.32,153.897,05XPxcgHp4I4CFlOhMnskS,229777,4,Super Mario Galaxy: Gusty Garden Galaxy,45,japanese vgm
0.351,0.643,7,-12.712,0,0.0824,0.153,0.953,0.15,0.0663,142.066,5P68xT9dqkleXVVtdIJPXo,437173,3,Journey (feat. Kronos Quartet),47,video game music
0.388,0.378,10,-13.496,0,0.0322,0.733,0.966,0.119,0.183,109.973,49Zre5VpuQk1GtH63JLm5B,221440,3,Kingdom of Wessex,39,epicore
0.14,0.0739,4,-22.458,0,0.0437,0.916,0.947,0.0961,0.0313,141.524,6zezOLouSWKEfMizbzcsad,174333,3,All Gone (No Escape),49,argentine ambient
0.286,0.394,7,-14.639,1,0.0448,0.255,0.924,0.12,0.396,125.011,0tYeu9EIruakcoksqC6991,105516,4,Nate's Theme 2.0,43,scorecore
0.741,0.906,5,-13.054,0,0.0608,0.32,0.824,0.117,0.596,152.537,6LtiYg9rZXcqeonqFnGrQx,48630,4,Crash Bandicoot Main Theme,43,
0.214,0.657,11,-11.364,0,0.0524,0.00789,0.884,0.0798,0.0389,170.009,3gMRvptppSZGbhYBeIqxV3,259920,4,Metal Gear Saga,39,british soundtrack
0.0917,0.26,2,-16.68,0,0.0361,0.579,0.84,0.0828,0.056,80.994,0o2Sdhds3vTjXRfJZBTzLm,221053,4,Days Gone,43,soundtrack
0.232,0.55,2,-12.394,0,0.0544,0.842,0.848,0.109,0.12,123.994,3ynOh82NOks4d4YcKkcrnt,124970,4,Main Title,39,epicore
0.0775,0.0605,5,-25.288,1,0.0433,0.976,0.948,0.0933,0.0395,68.111,2dEmQ9nsLbLaztypZxG78f,193840,3,Tomb Raider Theme,38,british orchestra
0.0789,0.381,2,-13.426,0,0.0349,0.508,0.878,0.106,0.0396,174.987,5UE1l5fozj8mkaZMk1xmBX,465287,5,Hope (Title Theme),40,video game music
0.19,0.495,1,-14.886,1,0.0407,0.267,0.946,0.109,0.166,123.821,5YccTgIOcpRp4OUZpUSzC2,177000,3,Bloodhunt Main Theme,27,
0.645,0.724,4,-6.533,0,0.0923,0.338,0.108,0.132,0.609,148.164,2ufr0Gs4OWL1Uo22EsJDSx,211707,4,Introduction,44,indie game soundtrack
0.145,0.0517,6,-26.989,1,0.042,0.978,0.904,0.101,0.0309,138.785,2jd20t5nkaFrEbTPJNXDzi,441463,5,Aurora,51,orchestral soundtrack
0.507,0.122,10,-21.087,1,0.0305,0.977,0.892,0.104,0.213,89.993,6AS4f29fe4h6sRE3b3Ytys,166528,4,Hello Rocks - from Hoa - Original Soundtrack,46,
0.341,0.189,9,-14.457,0,0.0298,0.0953,0.864,0.0894,0.0609,74.014,6ZXa4Ztf2itEtbTRNUDYAP,333280,4,City of Rome,35,epicore
0.146,0.285,9,-10.622,0,0.0347,0.0854,0.884,0.109,0.035,89.975,5SWI7JbAwfTPgs0cuorR7H,244188,3,Further,44,orchestral soundtrack
0.276,0.289,4,-14.322,0,0.0339,0.662,0.982,0.0963,0.0805,39.369,1ZUwoCWz8rJqzBTwtdscPN,123720,4,Leaving Earth,50,british soundtrack
0.25,0.229,2,-15.153,0,0.0351,0.881,0.927,0.119,0.163,169.858,7aENwq13lwx4TLLNRDxr5P,112762,3,Elder Scrolls: Oblivion,43,orchestral soundtrack
0.312,0.547,2,-12.111,1,0.0365,0.0323,0.842,0.0834,0.0385,138.046,6vIL1KWpWZOLhbpJ6xCjGU,61347,4,The Drop,35,anime
0.438,0.699,7,-12.523,0,0.0358,0.174,0.907,0.105,0.264,110.049,0gs2sDUTqsDaxY5BLxhpik,255436,4,A New Dawn (feat. Julie Seechuk),36,video game music
0.241,0.247,7,-16.324,1,0.0336,0.199,0.806,0.143,0.0375,78.23,6YquGNlW5KGhCwUWYz0vxr,184707,4,Village of Shadows,34,orchestral soundtrack
0.358,0.171,2,-14.973,1,0.0369,0.408,0.896,0.123,0.11,71.995,3EAX272za8qK7lZziGwDDy,43233,3,Triage at Dawn,36,
0.374,0.715,5,-7.927,1,0.0277,0.00191,0.826,0.105,0.328,178.035,5uiqrM9NLgnoAkJeqJqdlt,145048,4,No Escape,48,indie game soundtrack
0.111,0.501,9,-11.836,0,0.045,0.758,0.922,0.098,0.0388,81.174,6Q6G9OIyiehtUDmSOGCLCF,247667,4,Demacia Rising,39,speedrun
0.222,0.499,5,-11.596,1,0.0432,0.287,0.848,0.0673,0.134,125.521,4MJ5RyJXc0COLaoeBxvgpw,199053,4,Rift Apart,34,
0.379,0.0432,2,-24.799,1,0.0482,0.979,0.928,0.0829,0.155,77.707,1qHX3JQefKOvy64bIWEAhS,110769,4,Dance of the Moonlight Jellies,54,indie game soundtrack
0.176,0.187,0,-20.229,1,0.0391,0.512,0.821,0.12,0.0667,119.314,6QZf9ZiKtvyvg7TdNeW4k1,164612,4,Ku's First Flight,42,video game music
0.158,0.575,9,-9.295,0,0.0512,0.759,0.941,0.316,0.246,64.305,0hEExwWtYKCAKdUXRCZ4JV,243293,4,Opening​~​Bombing Mission (Final Fantasy VII),40,anime score
0.0851,0.261,9,-19.117,0,0.0482,0.644,0.886,0.11,0.0392,170.009,1Im6n5wqjf8uU7dMPn1i47,151125,3,Aloy's Theme (feat. Julie Elven) - Part 1 - Motherland,42,scorecore
0.132,0.0861,2,-24.863,0,0.0429,0.899,0.811,0.11,0.0359,71.243,5K6HZ4t7rUb2VbZqmBPPfY,545268,5,Wind Guide You,52,orchestral soundtrack
0.525,0.419,4,-11.405,0,0.0398,0.821,0.651,0.0734,0.608,114.594,5wc6TcHF6a44wTCKhkzEV3,291348,3,Waltzing on Rooftops and Cobblestones,37,indie game soundtrack
0.403,0.572,4,-9.911,0,0.0537,0.0548,0.95,0.201,0.112,130.163,7azgc6j5E6XhEDAfwW3Zrr,182856,4,Shadow of the Colossus®,39,scorecore
0.166,0.119,5,-14.797,0,0.0425,0.0478,0.734,0.0984,0.0392,136.412,3m7ieZFPvfPARawHCs3Mjj,156000,1,"Gris, Pt. 1",46,video game music
0.547,0.848,1,-6.622,1,0.0407,7.61e-06,0.65,0.0723,0.649,130.011,0wydxbEaB3KSKJstJVhTG5,165604,4,Crypteque,46,indie game soundtrack
0.277,0.419,2,-17.783,0,0.0448,0.956,0.949,0.0993,0.0533,169.918,7t0AFyyVYgwXuPRjbhQGph,192426,3,9999999,33,video game music
0.184,0.109,11,-18.185,0,0.0413,0.935,0.945,0.129,0.0374,105.838,1Lw8az0pvHNLIhOT2DWQ9W,106960,3,Nascence,56,indie game soundtrack
0.184,0.157,8,-18.209,0,0.0316,0.769,0.944,0.0937,0.0365,91.542,4eKttBFjxz3qF2ByEv5tol,264157,4,Dianoia,32,video game music
0.315,0.416,0,-12.034,1,0.031,0.00136,0.0966,0.0803,0.111,114.013,11gkYPiJmBqKyXstgFmgAX,250259,4,Wyverndale's Theme,32,
0.299,0.137,1,-22.218,0,0.0389,0.581,0.909,0.128,0.0352,121.853,4Er4Eq5De16sKwCV8nx4ej,205627,3,The Face of Our New Hope,36,anime
0.517,0.641,5,-10.783,0,0.0322,0.156,0.963,0.115,0.0437,111.123,0HGknL22SeV3WN0hrWffhp,74947,5,Menu (Protect the Loop),33,epicore
0.248,0.507,9,-11.68,1,0.0373,0.16,0.889,0.172,0.054,79.54,79aotvPXTlHbZ8MvoxhqAE,259082,4,Light of Nibel (feat. Aeralie Brighton),48,video game music
0.109,0.13,2,-15.702,1,0.0383,0.928,0.87,0.0941,0.0365,78.686,1Op47dMLD73On4rNNNU3AW,403493,4,Main Theme of Final Fantasy VII (Final Fantasy VII),39,anime score
0.233,0.22,9,-15.984,0,0.0336,0.938,0.941,0.129,0.0397,107.563,2P961w334gKjxJEM2h8Rxi,143240,4,Glorifica,37,nordic soundtrack
0.702,0.419,4,-11.964,0,0.043,0.827,0.93,0.09,0.13,149.945,3NqHQ4V2U4wQuWlByWfa1r,185173,3,Castle in the Mist,41,
0.346,0.64,8,-9.59,1,0.0332,0.875,0.938,0.097,0.173,64.949,1miPwGI7xUKfHj6vIpMfP3,233053,3,Sogno di Volare (“The Dream of Flight”),50,video game music
0.177,0.0699,6,-25.262,1,0.0388,0.854,0.906,0.0861,0.0353,85.188,3ITCrEvmcuQOnmy4g1TZY5,186733,3,Overture: Lore,38,japanese soundtrack
0.341,0.528,7,-6.032,1,0.0279,0.569,0.896,0.0838,0.275,99.873,77AG1cu6yIcvSHV9Ct8q6o,229608,3,Bonding Winds - Monster Hunter Stories 2 Version,32,japanese vgm
0.497,0.525,2,-8.241,0,0.0405,0.869,0.0386,0.297,0.249,122.643,7GBP9vqKB9o9wcQrkblICD,265573,4,One​-​Winged Angel (Final Fantasy VII),47,anime score
0.619,0.415,2,-13.777,0,0.0252,0.896,0.964,0.102,0.783,99.995,5iujP4oGYJCAacXaQHHJs2,206912,4,Arabia (The Medieval Era),37,video game music
0.211,0.0484,7,-28.607,0,0.0364,0.894,0.846,0.0833,0.0335,65.867,3zudlPMpi7uCXuaAQiyd9D,41704,3,Save Room,41,sound team
0.0689,0.108,7,-18.538,0,0.0392,0.729,0.481,0.125,0.0659,75.713,6M8tbJM72TgAKXcxXTgtxQ,136093,4,Plague Tale,40,video game music
0.428,0.314,3,-10.131,1,0.0308,0.766,0.901,0.0835,0.102,96.213,3BIf974vl0lIEo3EY1XvD1,204957,3,Timber Hearth,50,video game music
0.297,0.18,7,-16.522,0,0.0413,0.993,0.832,0.121,0.177,75.265,3ZuXIVoa0q3D21CJY4ZLjd,211547,4,Pilgrims on a Long Journey,45,chanson
0.169,0.138,2,-13.633,1,0.0413,0.946,0.917,0.108,0.0382,126.131,697Keoq5gB7W3xui3vBpG4,238919,3,England (The Industrial Era),37,video game music
0.605,0.521,8,-9.267,0,0.0324,0.972,0.933,0.109,0.233,110.008,6DCm22M3hiXoNpq3WB5FWP,245562,4,The Ewer (Day),37,art pop
0.172,0.198,8,-21.249,0,0.0531,0.605,0.813,0.225,0.0368,76.755,0albZjbwvxiUOEltWXj1ao,320788,3,Welcome Aboard The U.S.G. Ishimura,32,scorecore
0.389,0.323,7,-17.042,1,0.0405,0.843,0.136,0.0832,0.0389,140.037,6DGUzh0i57qQRHIjWL2W4m,62000,4,Adventure Found Me,34,scorecore
0.122,0.362,2,-12.329,0,0.0381,0.836,0.928,0.113,0.0394,163.407,3AWSRZ967XzZAtGIQnqvrc,321379,3,Knights Of Jerusalem,33,video game music
0.425,0.411,0,-15.063,1,0.0389,0.793,0.893,0.12,0.486,99.485,7hqCX9nPUOnFYk4q1XKq3e,288877,4,Under Construction,41,video game music
0.213,0.107,9,-20.89,0,0.0371,0.945,0.933,0.0903,0.039,67.232,32WK8dQzMwl0AjvNxhf7lz,223733,4,Sunny's Theme,33,
0.27,0.102,7,-19.713,1,0.0434,0.986,0.0352,0.0871,0.0427,115.669,72LWO03wjiyCVqxrNUpx2V,108507,3,Hymn of the Fayth (Final Fantasy X),35,anime score
0.286,0.217,9,-18.805,1,0.0336,0.602,0.099,0.104,0.0389,138.225,1raWfcURBd1Q3W3K0ojDCM,254307,4,"Now We Are Free - From ""Gladiator"" Soundtrack",62,ethereal wave
0.167,0.0721,8,-19.221,0,0.0339,0.856,0.265,0.0758,0.0388,86.116,4WiqPbWvLbv317E8fB4SJC,128280,1,Bathroom Dance,52,cello
0.345,0.198,8,-15.435,1,0.0524,0.99,0.886,0.0954,0.191,202.063,2ITcTvOeKgwLGjmmZrpdCW,199355,4,Toss A Coin To Your Witcher - Solo Piano Version,40,soundtrack
0.0827,0.285,4,-11.113,0,0.0388,0.745,0.904,0.221,0.0589,172.293,57WYNt9Vm74UZij6QFj3j5,238507,1,The Wife,41,bow pop
0.18,0.0382,2,-22.028,0,0.0452,0.983,0.0141,0.15,0.0593,69.897,1DdyioI2yXhLwR1pn5Hczk,187467,3,Main Title,52,british soundtrack
0.314,0.157,1,-13.768,1,0.0383,0.715,0.926,0.105,0.0363,131.813,36fuukCeIJTqAXqsU4mhuS,75307,4,A Life Without Limitations,34,
0.372,0.485,0,-14.809,1,0.0445,0.0407,0.935,0.122,0.107,104.851,4CQ8uwWfH9hDCbwj4PUs58,135312,3,Captain Marvel,45,orchestral soundtrack
0.409,0.5,7,-9.563,0,0.0362,0.218,0.925,0.139,0.0385,73.0,4m6bEYRJBo9GCcOCkBKnAU,195326,4,The Sound,25,soundtrack
0.121,0.0236,3,-16.564,1,0.0399,0.992,0.949,0.105,0.0369,72.194,1cgesvTA9wgm2x6a6AEjnn,216760,3,Overture,23,art pop
0.163,0.168,10,-20.328,0,0.0349,0.961,0.862,0.115,0.0385,65.77,5NU8pIT0Yp8wgaUiHZM90w,247107,3,Vichnaya Pamyat,43,ukrainian choir
0.256,0.469,11,-9.871,0,0.033,0.649,0.704,0.0902,0.248,103.094,0fjr06OBtw22QBdj02dszL,45960,4,Theme from Poldark,35,british soundtrack
0.155,0.0612,7,-21.803,1,0.0439,0.941,0.868,0.0978,0.0361,91.989,06mi7oiYv5pftvpFU784jc,179493,3,"Theme - From ""Emma""",45,british soundtrack
0.279,0.0308,4,-16.449,0,0.0357,0.882,0.966,0.11,0.0757,54.102,1unH1mDWKxidZvjgnLigXg,179604,4,Vanity,34,british soundtrack
0.16,0.0276,9,-20.645,1,0.0432,0.784,0.907,0.355,0.0351,83.748,4sEfQr1agybEnuCuZT64Kl,310267,3,Farewell Theme (Var. 1990),25,greek contemporary classical
0.133,0.169,4,-15.832,0,0.0383,0.871,0.591,0.0775,0.0756,79.127,6IFvJNL14GWccdz1wwamBO,88507,1,Rachel's Theme,39,british soundtrack
0.2,0.116,9,-16.209,1,0.0377,0.983,0.957,0.122,0.177,63.734,7LBXzLJT54WxyYpRMQq60l,140040,3,Manchester By The Sea Chorale,24,canadian soundtrack
0.526,0.312,7,-13.925,0,0.0458,0.805,0.867,0.124,0.0694,138.027,5B4XAXuXKyCoyLn42T1UcO,155307,4,Compliance Theme,23,
0.204,0.13,7,-17.823,0,0.041,0.835,0.77,0.381,0.0351,67.911,1lAsHjXXFbBLQcciIL0shS,291707,3,Naval Officer,26,bow pop
0.153,0.117,3,-19.361,1,0.0392,0.97,0.945,0.142,0.0934,77.861,3UJmWWBnOPyMzsmXugVRPu,115667,4,John And Savannah,40,deep soundtrack
0.135,0.318,5,-12.756,0,0.0383,0.736,0.918,0.101,0.0393,86.535,0SSEbFWpjjdwjAZOtWPUEI,243160,4,Regarding Susan Sontag,10,
0.813,0.211,7,-18.983,1,0.0759,0.98,0.935,0.13,0.56,105.087,2aQDxK7OoNmkDJJPopIAfc,198880,4,Wolf Hall,19,british soundtrack
0.175,0.171,4,-19.589,0,0.0411,0.97,0.9,0.208,0.0746,122.278,1CxT3WZkSuEAxPOKAPzDDl,128320,4,End Titles,47,british soundtrack
0.0764,0.136,5,-17.373,1,0.0408,0.939,0.193,0.245,0.069,63.115,6d1NPNNXtUPmqdwg8bEGSo,181000,3,My Sanctuary,41,british soundtrack
0.503,0.264,9,-13.545,0,0.0377,0.765,0.801,0.125,0.227,152.874,6JVo3NZH2EyGusweiswAuh,74573,3,Cotillion Invite,18,
0.149,0.178,2,-18.152,0,0.039,0.964,0.883,0.109,0.0398,80.931,7dqbTOE44faCCFg99mdS9s,168179,4,Mathilda,23,israeli classical
0.176,0.118,4,-19.311,0,0.043,0.921,0.69,0.0944,0.0455,138.895,3WiLTYZ0QqFOsHx3qSI1kY,379373,4,Lost Love,34,orchestral soundtrack
0.196,0.0111,9,-31.835,1,0.0415,0.579,0.84,0.113,0.0311,106.842,4hPVjDcGbuc3neTgsAdzXn,244255,3,The Box,31,disney
0.355,0.119,2,-22.083,1,0.0354,0.387,0.421,0.0902,0.0706,118.688,1H7WMfCX9LybR48YXKZQrI,97104,5,The Regime,20,canadian soundtrack
0.384,0.296,8,-14.322,1,0.0351,0.893,0.971,0.141,0.101,110.053,0Vl4A8SZrxO40zJk63NuZh,279440,3,NOCTIS,37,anime score
0.259,0.183,5,-15.774,1,0.0326,0.959,0.954,0.312,0.288,96.644,73CTJhsreXaNchwOPau4EV,63400,4,Main Title,17,
0.0991,0.1,0,-19.207,1,0.0403,0.972,0.718,0.105,0.0398,88.46,3Tnc6rvBZIgilMUw7lwfb0,252907,3,The Cider House - Instrumental,34,british soundtrack
0.158,0.131,7,-19.223,1,0.0412,0.887,0.967,0.0998,0.0313,79.572,3GezVOAZIfruh5Tir1hNEU,188627,1,Flood,22,british soundtrack
0.199,0.0521,2,-18.995,0,0.042,0.975,0.937,0.0893,0.0347,115.263,2TqqSIiMATAnzmCenloaAV,121347,3,Fresh Paint,41,british soundtrack
0.338,0.177,8,-15.221,1,0.0331,0.947,0.803,0.112,0.161,110.048,2b4UNvmIkBGvJhAnaO93oF,192267,4,Into Battle,17,british soundtrack
0.426,0.0689,5,-21.875,1,0.0344,0.976,0.811,0.0965,0.0687,119.9,6jcE8Q40cHnv71St8yhFp6,196400,4,Ethel Main Title,19,lds
0.218,0.262,5,-14.791,0,0.0447,0.828,0.586,0.111,0.0513,81.715,3CrV4InIoyWpkF7yBpPH6c,841387,4,Gotham City Overture,26,classic soundtrack
0.072,0.00658,4,-28.946,1,0.0383,0.926,0.922,0.113,0.0321,72.955,0TCRFmQLYll4VgLibh6prK,367693,5,Electricity,20,
0.0845,0.322,1,-15.303,1,0.0364,0.206,0.946,0.114,0.0398,59.612,6lKthl4EC5PURwsV6EtMOd,210145,4,All It Takes Is One Bad Day,19,
0.168,0.228,10,-14.882,1,0.0336,0.632,0.918,0.204,0.0461,74.291,4e4AuYrnfxMgTQ5d8V0xDB,194720,3,Courtroom Drama [The Merchant of Venice],17,
0.078,0.186,0,-12.779,0,0.0392,0.904,0.954,0.105,0.0397,80.944,318N676UPlDFuDkoifzPGy,159406,5,The Vanished Elephant - Main Theme,20,deep soundtrack
0.312,0.507,2,-9.881,1,0.0501,0.589,0.323,0.082,0.297,130.022,1GhBCuYcqA8B5aA4geTEft,334067,3,The Zelda Orchestral Fantasy,20,
0.0662,0.309,7,-12.69,0,0.0388,0.775,0.89,0.109,0.0364,59.127,0JRVuQvTUCdHudRKCq8xun,132368,4,Night Falls at Brangwyn Hall,18,canadian soundtrack
0.472,0.763,4,-9.628,0,0.0744,0.769,0.87,0.0947,0.073,188.917,7GcAhfweiFirnsvD8az7eH,121905,3,Liberation Main Theme,25,scorecore
0.238,0.146,9,-21.557,0,0.0401,0.914,0.79,0.185,0.0366,92.346,5sgQWQlE8thWqYlq8ngUZ4,160500,1,Ritual Burial,17,oceania soundtrack
0.162,0.226,2,-11.999,1,0.0378,0.952,0.851,0.064,0.0367,78.97,1HfTQWEZl6Qynha7AJj3LT,164000,4,Love Blossoms,4,bow pop
0.241,0.103,2,-20.626,0,0.0421,0.989,0.869,0.0518,0.0548,92.661,1C8nGDemdf5mTMiXRCv8E3,336520,3,Closed Roads - Live,23,greek contemporary classical
0.451,0.889,1,-2.693,1,0.261,0.00167,0.00215,0.258,0.586,131.073,31RTFPrB7wmYBhlkM2ILXG,153800,4,Sugar,72,alternative metal
0.592,0.725,8,-8.698,1,0.0412,0.207,0.0,0.148,0.784,78.235,0pdfN7nOHMYmKykzu1cyfm,246760,4,Any Man Of Mine,71,canadian country
0.147,0.782,9,-5.393,0,0.0367,1.37e-05,6.86e-06,0.369,0.182,90.896,1D2SVYXZdtNfJCg8wZWvVz,276533,4,Live Forever,39,beatlesque
0.399,0.233,5,-11.328,1,0.0261,0.942,0.55,0.135,0.0771,82.042,6QXGGTaHvij7ptgcN9JiJQ,264063,4,Wind Scene,36,japanese vgm
0.37,0.13,1,-17.036,1,0.0293,0.983,0.917,0.119,0.0376,73.822,6JNgTjdCMt4lYqFfFaBtCr,192507,4,Ashitaka and San,53,anime
0.42,0.0961,4,-19.877,1,0.0968,0.993,0.903,0.14,0.582,79.392,7xpzXnbxwFIIm9Fd2yg6Ce,83067,4,Julia,37,anime score
0.445,0.336,11,-9.503,0,0.0311,0.53,0.117,0.114,0.357,142.94,576QpSTEtWoNKW6icx1vsF,277960,4,"Re:Tune - BattleⅠmedley from Romancing Sa・Ga 1,2,3, Romancing SAGA -Minstrel Song-",28,japanese vgm
0.505,0.365,2,-11.116,1,0.0308,0.165,1.44e-05,0.142,0.419,115.877,4KxWtWiIX6LH1GNaSWgClk,101560,4,Lost Paintings,38,japanese vgm
0.304,0.179,0,-16.989,1,0.0371,0.925,0.912,0.0875,0.27,77.868,7GUr5VqoP443dFRUqWKuiD,149710,4,Rising Sun,25,final fantasy
0.234,0.335,5,-8.597,1,0.0365,0.748,0.739,0.103,0.0464,64.611,7JeclL04lLIShkvr3wRh4q,151720,4,Fear of the Heavens,28,japanese vgm
0.131,0.152,2,-17.237,1,0.0425,0.936,0.914,0.159,0.0563,74.448,22pyHp1Fm9u2zbGFSB2caO,211602,3,The Bend of Time,20,japanese vgm
0.312,0.0931,7,-25.676,0,0.0381,0.987,0.73,0.122,0.231,137.005,1APAESKYqHJnAS1hK5VVYR,97800,4,Safflower Picking in Rain,50,anime score
