,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,popularity_scores,genre
49,0.441,0.614,7,-10.075,1,0.0276,0.000796,9.77e-05,0.16,0.74,84.6,audio_features,1a4h51z6kAwQnMYd3olcp2,spotify:track:1a4h51z6kAwQnMYd3olcp2,https://api.spotify.com/v1/tracks/1a4h51z6kAwQnMYd3olcp2,https://api.spotify.com/v1/audio-analysis/1a4h51z6kAwQnMYd3olcp2,200800,4,Don't Be Sad,0,alternative country
50,0.41,0.474,5,-11.538,1,0.0265,0.259,0.00425,0.187,0.325,149.843,audio_features,0No3b5JmdPxOoPgrCgwh7a,spotify:track:0No3b5JmdPxOoPgrCgwh7a,https://api.spotify.com/v1/tracks/0No3b5JmdPxOoPgrCgwh7a,https://api.spotify.com/v1/audio-analysis/0No3b5JmdPxOoPgrCgwh7a,245000,4,Sit & Listen To The Rain,0,alternative country
51,0.464,0.083,3,-16.484,1,0.0323,0.902,0.00757,0.11,0.257,136.504,audio_features,0XwUY7mxazb03J8cRizndY,spotify:track:0XwUY7mxazb03J8cRizndY,https://api.spotify.com/v1/tracks/0XwUY7mxazb03J8cRizndY,https://api.spotify.com/v1/audio-analysis/0XwUY7mxazb03J8cRizndY,207507,4,Under Your Breath,0,alternative country
52,0.548,0.406,1,-9.094,1,0.0402,0.788,1.07e-05,0.112,0.466,130.45,audio_features,36HGHLOMJ3xGTSO9J85ecV,spotify:track:36HGHLOMJ3xGTSO9J85ecV,https://api.spotify.com/v1/tracks/36HGHLOMJ3xGTSO9J85ecV,https://api.spotify.com/v1/audio-analysis/36HGHLOMJ3xGTSO9J85ecV,195293,4,"Mirror, Mirror",0,alternative country
53,0.453,0.262,11,-15.984,1,0.0363,0.874,4.43e-05,0.0743,0.641,182.357,audio_features,5uEWtbBpGmfS7YccVTykFm,spotify:track:5uEWtbBpGmfS7YccVTykFm,https://api.spotify.com/v1/tracks/5uEWtbBpGmfS7YccVTykFm,https://api.spotify.com/v1/audio-analysis/5uEWtbBpGmfS7YccVTykFm,282067,4,Paper Moon,0,alternative country
54,0.448,0.0412,11,-25.235,1,0.0291,0.91,0.14,0.144,0.116,82.585,audio_features,0gmZkzOcBhQCKSJZFYLNsK,spotify:track:0gmZkzOcBhQCKSJZFYLNsK,https://api.spotify.com/v1/tracks/0gmZkzOcBhQCKSJZFYLNsK,https://api.spotify.com/v1/audio-analysis/0gmZkzOcBhQCKSJZFYLNsK,218240,4,What The Devil Wanted,0,alternative country
55,0.62,0.553,4,-8.916,0,0.0332,0.1,6.16e-06,0.0986,0.592,114.844,audio_features,14YyDKcWPRBbMHchaEG3wh,spotify:track:14YyDKcWPRBbMHchaEG3wh,https://api.spotify.com/v1/tracks/14YyDKcWPRBbMHchaEG3wh,https://api.spotify.com/v1/audio-analysis/14YyDKcWPRBbMHchaEG3wh,165827,4,Crazy About You,0,alternative country
56,0.703,0.162,7,-15.247,1,0.0337,0.339,0.0,0.118,0.0388,112.301,audio_features,0h4cpqZrN3DHBxsdX4VYvC,spotify:track:0h4cpqZrN3DHBxsdX4VYvC,https://api.spotify.com/v1/tracks/0h4cpqZrN3DHBxsdX4VYvC,https://api.spotify.com/v1/audio-analysis/0h4cpqZrN3DHBxsdX4VYvC,165667,4,My Hometown,0,alternative country
57,0.405,0.28,4,-11.937,1,0.0308,0.774,0.0103,0.2,0.198,122.862,audio_features,2zr4ChEhkXOSyJCqkenhoj,spotify:track:2zr4ChEhkXOSyJCqkenhoj,https://api.spotify.com/v1/tracks/2zr4ChEhkXOSyJCqkenhoj,https://api.spotify.com/v1/audio-analysis/2zr4ChEhkXOSyJCqkenhoj,308333,3,Easy Hearts,0,alternative country
58,0.276,0.00123,0,-10.857,1,0.031,0.556,0.00059,0.0775,0.896,77.402,audio_features,4HVLxU9g26YJorZSHJgpH0,spotify:track:4HVLxU9g26YJorZSHJgpH0,https://api.spotify.com/v1/tracks/4HVLxU9g26YJorZSHJgpH0,https://api.spotify.com/v1/audio-analysis/4HVLxU9g26YJorZSHJgpH0,628240,3,Bar Lights/To Be Evil,0,alternative country
59,0.445,0.738,2,-7.265,1,0.0306,0.0302,0.00415,0.263,0.378,126.205,audio_features,4eOXbE1ddZ3I17TqbEzgbY,spotify:track:4eOXbE1ddZ3I17TqbEzgbY,https://api.spotify.com/v1/tracks/4eOXbE1ddZ3I17TqbEzgbY,https://api.spotify.com/v1/audio-analysis/4eOXbE1ddZ3I17TqbEzgbY,203893,4,Midway Park,28,alternative country
60,0.51,0.871,7,-5.057,1,0.0526,0.00672,0.000665,0.191,0.786,131.202,audio_features,1EnZK9937glyJGedSUYg1i,spotify:track:1EnZK9937glyJGedSUYg1i,https://api.spotify.com/v1/tracks/1EnZK9937glyJGedSUYg1i,https://api.spotify.com/v1/audio-analysis/1EnZK9937glyJGedSUYg1i,177200,4,Drank Like A River,24,alternative country
61,0.531,0.838,9,-6.375,1,0.0701,0.398,0.000221,0.249,0.355,142.192,audio_features,1tRxVpZItc8U1Rvn7jBE11,spotify:track:1tRxVpZItc8U1Rvn7jBE11,https://api.spotify.com/v1/tracks/1tRxVpZItc8U1Rvn7jBE11,https://api.spotify.com/v1/audio-analysis/1tRxVpZItc8U1Rvn7jBE11,173440,4,Too Drunk To Dream,18,alternative country
62,0.473,0.399,7,-8.444,1,0.026,0.327,7.41e-05,0.0816,0.33,143.923,audio_features,4dAP7hIdKM8ChYYigP3jYY,spotify:track:4dAP7hIdKM8ChYYigP3jYY,https://api.spotify.com/v1/tracks/4dAP7hIdKM8ChYYigP3jYY,https://api.spotify.com/v1/audio-analysis/4dAP7hIdKM8ChYYigP3jYY,169493,3,Tennessee Square,18,alternative country
63,0.308,0.83,7,-5.013,1,0.0563,0.0798,0.000704,0.0459,0.699,158.602,audio_features,53tAspeHzN6PavyJH19q1j,spotify:track:53tAspeHzN6PavyJH19q1j,https://api.spotify.com/v1/tracks/53tAspeHzN6PavyJH19q1j,https://api.spotify.com/v1/audio-analysis/53tAspeHzN6PavyJH19q1j,226667,4,What May Seem Like Love,14,alternative country
64,0.397,0.405,7,-6.539,1,0.028,0.337,0.000229,0.212,0.269,86.978,audio_features,50WDqpX1QUEfBbKwt4IID6,spotify:track:50WDqpX1QUEfBbKwt4IID6,https://api.spotify.com/v1/tracks/50WDqpX1QUEfBbKwt4IID6,https://api.spotify.com/v1/audio-analysis/50WDqpX1QUEfBbKwt4IID6,235240,3,Faithless Street,15,alternative country
65,0.645,0.399,0,-8.547,1,0.0377,0.173,0.0,0.0952,0.289,123.999,audio_features,37h4FcIgYQoyvy6cmtiPja,spotify:track:37h4FcIgYQoyvy6cmtiPja,https://api.spotify.com/v1/tracks/37h4FcIgYQoyvy6cmtiPja,https://api.spotify.com/v1/audio-analysis/37h4FcIgYQoyvy6cmtiPja,154693,4,Mining Town,18,alternative country
66,0.524,0.836,7,-6.089,1,0.0422,0.00204,0.000396,0.24,0.514,122.168,audio_features,4RU41rFdE1pBjnxJPbIfRQ,spotify:track:4RU41rFdE1pBjnxJPbIfRQ,https://api.spotify.com/v1/tracks/4RU41rFdE1pBjnxJPbIfRQ,https://api.spotify.com/v1/audio-analysis/4RU41rFdE1pBjnxJPbIfRQ,231800,4,If He Can't Have You,19,alternative country
67,0.376,0.355,2,-6.863,1,0.0269,0.535,0.00655,0.0637,0.339,131.096,audio_features,31OjdGs8CyJLWs4TEBB1Cr,spotify:track:31OjdGs8CyJLWs4TEBB1Cr,https://api.spotify.com/v1/tracks/31OjdGs8CyJLWs4TEBB1Cr,https://api.spotify.com/v1/audio-analysis/31OjdGs8CyJLWs4TEBB1Cr,140133,3,"Black Arrow, Bleeding Heart",14,alternative country
68,0.644,0.344,10,-8.601,1,0.0324,0.122,0.0,0.0676,0.32,116.387,audio_features,4nWHVCjJqCPpt3yPMvbdNG,spotify:track:4nWHVCjJqCPpt3yPMvbdNG,https://api.spotify.com/v1/tracks/4nWHVCjJqCPpt3yPMvbdNG,https://api.spotify.com/v1/audio-analysis/4nWHVCjJqCPpt3yPMvbdNG,229200,3,Matrimony,12,alternative country
69,0.563,0.725,7,-6.204,1,0.0338,0.0141,0.000674,0.228,0.617,121.385,audio_features,1Ehf7mmHS5jB8io3yF7Unf,spotify:track:1Ehf7mmHS5jB8io3yF7Unf,https://api.spotify.com/v1/tracks/1Ehf7mmHS5jB8io3yF7Unf,https://api.spotify.com/v1/audio-analysis/1Ehf7mmHS5jB8io3yF7Unf,200840,4,Excuse Me While I Break My Own Heart Tonight - Faithless Street Album Version,26,alternative country
70,0.488,0.155,2,-10.042,1,0.0344,0.439,0.0,0.202,0.211,133.345,audio_features,0RNDyfPaaRVvi8zv9Fqyri,spotify:track:0RNDyfPaaRVvi8zv9Fqyri,https://api.spotify.com/v1/tracks/0RNDyfPaaRVvi8zv9Fqyri,https://api.spotify.com/v1/audio-analysis/0RNDyfPaaRVvi8zv9Fqyri,136293,3,Desperate Ain't Lonely,12,alternative country
71,0.562,0.911,7,-3.111,1,0.0418,0.324,0.000844,0.37,0.894,81.868,audio_features,6tUqlsw2siWdANjWqGpOKC,spotify:track:6tUqlsw2siWdANjWqGpOKC,https://api.spotify.com/v1/tracks/6tUqlsw2siWdANjWqGpOKC,https://api.spotify.com/v1/audio-analysis/6tUqlsw2siWdANjWqGpOKC,127373,4,Hard Luck Story,18,alternative country
72,0.462,0.955,9,-4.587,0,0.056,0.00236,0.00212,0.0747,0.895,143.232,audio_features,2XcCusniwDMQPADXnorgPL,spotify:track:2XcCusniwDMQPADXnorgPL,https://api.spotify.com/v1/tracks/2XcCusniwDMQPADXnorgPL,https://api.spotify.com/v1/audio-analysis/2XcCusniwDMQPADXnorgPL,158733,4,Top Dollar,9,alternative country
73,0.418,0.299,2,-9.754,1,0.0266,0.301,2.16e-05,0.324,0.195,135.058,audio_features,5pm8XQeVRVi9hfsuUaDe72,spotify:track:5pm8XQeVRVi9hfsuUaDe72,https://api.spotify.com/v1/tracks/5pm8XQeVRVi9hfsuUaDe72,https://api.spotify.com/v1/audio-analysis/5pm8XQeVRVi9hfsuUaDe72,272427,4,Lo-Fi Tennessee Mountain Angel (For Kathy Poindexter),14,alternative country
74,0.372,0.972,11,-4.927,0,0.0749,0.087,0.818,0.239,0.712,147.241,audio_features,4GbDkMY4bUUt1pkMKEWZ33,spotify:track:4GbDkMY4bUUt1pkMKEWZ33,https://api.spotify.com/v1/tracks/4GbDkMY4bUUt1pkMKEWZ33,https://api.spotify.com/v1/audio-analysis/4GbDkMY4bUUt1pkMKEWZ33,163000,4,Revenge,11,alternative country
75,0.551,0.351,4,-9.689,1,0.0367,0.0484,0.000249,0.058,0.676,121.636,audio_features,6MEBYwJjmRQrHGaysM7O8l,spotify:track:6MEBYwJjmRQrHGaysM7O8l,https://api.spotify.com/v1/tracks/6MEBYwJjmRQrHGaysM7O8l,https://api.spotify.com/v1/audio-analysis/6MEBYwJjmRQrHGaysM7O8l,174800,4,Empty Baseball Park - Album Version (Baseball Park Sessions),13,alternative country
76,0.455,0.506,0,-7.411,1,0.0275,0.357,2.08e-06,0.0887,0.191,139.165,audio_features,0CJHOp3w4OteaPBAV6EFFI,spotify:track:0CJHOp3w4OteaPBAV6EFFI,https://api.spotify.com/v1/tracks/0CJHOp3w4OteaPBAV6EFFI,https://api.spotify.com/v1/audio-analysis/0CJHOp3w4OteaPBAV6EFFI,187733,3,Here's To The Rest Of The World - Album Version (Baseball Park Sessions),10,alternative country
77,0.393,0.809,0,-4.624,1,0.0645,0.238,8.26e-06,0.0604,0.699,131.97,audio_features,5BO3x2ceLgTRpwhhRy5RlF,spotify:track:5BO3x2ceLgTRpwhhRy5RlF,https://api.spotify.com/v1/tracks/5BO3x2ceLgTRpwhhRy5RlF,https://api.spotify.com/v1/audio-analysis/5BO3x2ceLgTRpwhhRy5RlF,225773,4,16 Days - Album Version (Baseball Park Sessions),12,alternative country
